Community	Unknown	Annotated	Functions
C0	Zm00001eb032500	Zm00001eb288380.Zm00001eb228910.Zm00001eb369310.Zm00001eb001260.Zm00001eb188370.Zm00001eb024290	plasma membrane.intracellular membrane-bounded organelle.membrane-bounded organelle.membrane.intracellular organelle.organelle.macromolecule metabolic process.anatomical structure development.primary metabolic process.anion binding
C0	Zm00001eb202600	Zm00001eb202590.Zm00001eb225610.Zm00001eb162020	viral nucleocapsid.virion component
C0	Zm00001eb064460	Known	immune response.extracellular region.growth factor activity.microtubule cytoskeleton organization.mitotic cell cycle.localization.circulatory system development.vacuolar membrane.mitotic M phase.biological regulation.granulocyte macrophage colony-stimulating factor receptor binding.Unknown.nucleus.plasma membrane.heart development.kinetochore.cell division
C0	Zm00001eb425250	Known	DNA replication.multicellular organism development.Unknown.epigenetic regulation of gene expression.purine ribonucleotide catabolic process.base-excision repair.four-way junction helicase activity.Unknown.cell population proliferation.ATP binding.nucleus.purine ribonucleoside triphosphate catabolic process.Unknown.ATP metabolic process.double-strand break repair via homologous recombination.Unknown.chromosome.purine ribonucleoside catabolic process.cytoplasm.bubble DNA binding.3'-5' DNA helicase activity.cellular response to water deprivation
C0	Zm00001eb207760	Known	defense response.negative regulation of DNA replication.apoptotic process.plastid chromosome.regulation of DNA-templated transcription.negative regulation of telomere maintenance via telomerase.regulation of apoptotic process.DNA repair.chloroplast.methionine biosynthetic process.nucleus.mitochondrion.positive regulation of biological process.telomeric DNA binding.mRNA binding.membrane.RNA splicing, via endonucleolytic cleavage and ligation.single-stranded DNA binding
C0	Zm00001eb389660	Known	cellular response to glucose stimulus.protein dimerization activity.sequence-specific DNA binding.regulation of DNA-templated transcription.nucleus.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb005010	Zm00001eb397080.Zm00001eb068860.Zm00001eb258470.Zm00001eb121300.Zm00001eb056300.Zm00001eb233920	microtubule.polymeric cytoskeletal fiber.supramolecular polymer.supramolecular fiber.supramolecular complex.cellular localization.microtubule binding.tubulin binding.biological regulation.cytoskeletal protein binding
C0	Zm00001eb032050	Zm00001eb033790.Zm00001eb146420.Zm00001eb032800.Zm00001eb391140	zinc ion binding.ubiquitin-like protein ligase activity.ubiquitin protein ligase activity.transition metal ion binding.ubiquitin-dependent protein catabolic process.modification-dependent protein catabolic process.modification-dependent macromolecule catabolic process.metal ion binding.cation binding.ubiquitin-protein transferase activity
C0	Zm00001eb278740	Zm00001eb373630.Zm00001eb039370.Zm00001eb419800.Zm00001eb006570	histone binding.chromosome organization.nucleic acid metabolic process.positive regulation of cellular process.biosynthetic process.nucleobase-containing compound metabolic process.positive regulation of biological process.cytosol
C0	Zm00001eb407100	Known	Unknown.protein-containing complex.plasmodesma.regulation of DNA replication.cell population proliferation.alpha DNA polymerase:primase complex.DNA-directed DNA polymerase activity.DNA replication initiation.Unknown.regulation of cell cycle.metabolic process.Unknown.iron-sulfur cluster binding.single-stranded DNA binding.DNA replication, synthesis of primer
C0	Zm00001eb223250	Zm00001eb223240.Zm00001eb095930.Zm00001eb329070.Zm00001eb419490	jasmonic acid biosynthetic process.long-chain fatty acid biosynthetic process.long-chain fatty acid metabolic process.jasmonic acid metabolic process.small molecule biosynthetic process.response to fatty acid.response to jasmonic acid.fatty acid biosynthetic process.response to wounding.biosynthetic process
C0	Zm00001eb278930	Known	intracellular signal transduction.protein tyrosine phosphatase activity.negative regulation of MAP kinase activity.cytoplasm.cellular component organization.peptidyl-tyrosine dephosphorylation.metabolic process
C0	Zm00001eb301680	Known	nucleosome assembly.nucleosome.regulation of cellular process.Unknown.Unknown.nucleus.DNA binding.RNA metabolic process.regulation of gene expression.DNA metabolic process.metabolic process
C0	Zm00001eb293440	Known	intracellular membrane-bounded organelle.cytosol.Unknown.quercetin 7-O-glucosyltransferase activity.quercetin 3'-O-glucosyltransferase activity.response to chemical.anthocyanin-containing compound biosynthetic process.phenylpropanoid biosynthetic process.quercetin 4'-O-glucosyltransferase activity.primary metabolic process.response to stress.quercetin 3-O-glucosyltransferase activity
C0	Zm00001eb050680	Known	DNA replication.Unknown.mitotic cell cycle.regulation of DNA replication.epidermal cell differentiation.trichome differentiation.regulation of DNA-templated transcription.purine ribonucleotide catabolic process.DNA-templated transcription.embryo development ending in seed dormancy.CAF-1 complex.cell population proliferation.pollen development.heterochromatin formation.positive regulation of cell cycle.floral organ formation.regulation of G2/M transition of mitotic cell cycle.leaf morphogenesis.Unknown.purine ribonucleoside triphosphate catabolic process.ATP metabolic process.CENP-A containing chromatin assembly.ESC/E(Z) complex.regulation of flower development.Cul4-RING E3 ubiquitin ligase complex.histone acetyltransferase activity.purine ribonucleoside catabolic process.seed coat development.Unknown.chromatin silencing complex.animal organ formation.NuRD complex.Unknown.NURF complex.chloroplast.negative regulation of cell population proliferation.histone deacetylase binding
C0	Zm00001eb256500	Zm00001eb292680.Zm00001eb226040.Zm00001eb275770.Zm00001eb056050.Zm00001eb379410.Zm00001eb288380.Zm00001eb056280.Zm00001eb017830.Zm00001eb403860	cellular process.biological_process.cellular anatomical structure.cellular_component.metabolic process.molecular_function.binding.protein-folding chaperone binding.plasmodesma.cell-cell junction
C0	Zm00001eb440740	Zm00001eb062160.Zm00001eb369310.Zm00001eb001260.Zm00001eb003930.Zm00001eb384820.Zm00001eb011550.Zm00001eb403940	response to cold.intracellular membrane-bounded organelle.membrane-bounded organelle.response to stress.intracellular organelle.organelle.response to temperature stimulus.response to abiotic stimulus.plasma membrane.cellular anatomical structure
C0	Zm00001eb123270	Zm00001eb296310.Zm00001eb290510.Zm00001eb162700.Zm00001eb078510.Zm00001eb176980.Zm00001eb292490.Zm00001eb127090.Zm00001eb028400	DNA metabolic process.nucleic acid metabolic process.nucleobase-containing compound metabolic process.regulation of cellular process.macromolecule metabolic process.regulation of cell cycle.helicase activity.nucleic acid conformation isomerase activity.regulation of macromolecule metabolic process.regulation of biological process
C0	Zm00001eb346750	Zm00001eb333450.Zm00001eb179120.Zm00001eb251620.Zm00001eb339350.Zm00001eb287500.Zm00001eb379030.Zm00001eb258470	cytoskeleton organization.microtubule-based process.organelle organization.phragmoplast.ATP binding.adenyl ribonucleotide binding.adenyl nucleotide binding.purine ribonucleoside triphosphate binding.purine ribonucleotide binding.ribonucleotide binding
C0	Zm00001eb334440	Known	multicellular organism development.protein kinase binding.ATP binding.membrane.cell surface receptor signaling pathway.regulation of unidimensional cell growth.transmembrane receptor protein serine/threonine kinase activity.protein phosphorylation.structural constituent of cell wall.plasma membrane.metabolic process
C0	Zm00001eb032800	Known	phosphatidylinositol biosynthetic process.ubiquitin-like protein conjugating enzyme binding.ubiquitin protein ligase activity.ubiquitin-dependent protein catabolic process.multicellular organismal process.regulation of cellular process.zinc ion binding.membrane.Derlin-1 retrotranslocation complex.Unknown.nucleobase-containing compound metabolic process
C0	Zm00001eb209220	Known	Unknown.nucleotide binding.Unknown.RNA binding.nucleus.protein maturation.RNA metabolic process
C0	Zm00001eb316050	Known	embryo sac development.microtubule cytoskeleton organization.regulatory ncRNA-mediated gene silencing.regulation of DNA replication.protein kinase activity.epidermal cell fate specification.ATP binding.DNA replication initiation.regulation of G2/M transition of mitotic cell cycle.nucleus.Unknown.nucleosome.sepal formation.membrane.regulation of flower development.Unknown.cytoplasm.seed development.cytokinesis by cell plate formation.petal formation.heterochromatin formation.DNA binding.protein heterodimerization activity
C0	Zm00001eb148740	Zm00001eb215680.Zm00001eb000760.Zm00001eb056990.Zm00001eb022650	
C0	Zm00001eb174650	Zm00001eb395070.Zm00001eb056300.Zm00001eb057370.Zm00001eb035350.Zm00001eb194770.Zm00001eb351300.Zm00001eb200470	microtubule.polymeric cytoskeletal fiber.supramolecular polymer.supramolecular fiber.supramolecular complex.biological regulation.cellular component organization.cellular component organization or biogenesis.cytoskeleton organization.microtubule-based process
C0	Zm00001eb107530	Known	chromosome organization.defense response.Unknown.glucan endo-1,3-beta-D-glucosidase activity.membrane.carbohydrate metabolic process.polysaccharide binding.regulatory ncRNA-mediated heterochromatin formation.DNA methylation-dependent constitutive heterochromatin formation.Unknown.regulatory ncRNA-mediated post-transcriptional gene silencing
C0	Zm00001eb011550	Known	response to alcohol.cellular response to heat.cellular response to freezing.regulation of polysaccharide biosynthetic process.transcription cis-regulatory region binding.sequence-specific DNA binding.ethylene-activated signaling pathway.nucleus.DNA-templated transcription.response to brassinosteroid.Unknown.response to jasmonic acid.regulation of cell wall macromolecule metabolic process.DNA-binding transcription factor activity.positive regulation of DNA-templated transcription.response to salicylic acid.metabolic process
C0	Zm00001eb104060	Known	GTPase regulator activity.epidermal cell differentiation.auxin polar transport.regulation of metabolic process.pollen tube growth.anatomical structure formation involved in morphogenesis.regulation of meristem growth.root hair elongation.cell wall organization.anthocyanin accumulation in tissues in response to UV light.positive regulation of GTPase activity.asymmetric cell division.phosphorylation.tube development.polysaccharide biosynthetic process.regulation of multicellular organismal development.multidimensional cell growth.regulation of cell size.pattern specification process.guanyl-nucleotide exchange factor activity.cytosol.apical plasma membrane.animal organ development
C0	Zm00001eb149670	Zm00001eb015150.Zm00001eb016800	
C0	Zm00001eb089660	Known	sedoheptulose-bisphosphatase activity.cytosol.dephosphorylation.membrane.chloroplast.macromolecule metabolic process.cytokinin-activated signaling pathway.primary metabolic process
