Community	Unknown	Annotated	Functions
C0	Zm00001eb111390	Zm00001eb313280.Zm00001eb408250.Zm00001eb165560.Zm00001eb284310.Zm00001eb155940.Zm00001eb144290.Zm00001eb286120	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.macromolecule metabolic process.response to stimulus.reproductive process
C0	Zm00001eb008410	Zm00001eb178250.Zm00001eb111100.Zm00001eb425570.Zm00001eb169910.Zm00001eb418020.Zm00001eb327280.Zm00001eb348730.Zm00001eb051830	cellular process.biological_process.molecular_function.metal ion transmembrane transporter activity.monoatomic cation transmembrane transport.inorganic cation transmembrane transport.cellular_component.inorganic cation transmembrane transporter activity.monoatomic cation transmembrane transporter activity.monoatomic ion transmembrane transport
C0	Zm00001eb045240	Zm00001eb006510.Zm00001eb204230.Zm00001eb075390.Zm00001eb010320.Zm00001eb320580	
C0	Zm00001eb168840	Known	early endosome.developmental process.plasma membrane.magnesium ion transmembrane transporter activity.magnesium ion transport.monoatomic ion transmembrane transport.membrane.cellular process.magnesium ion transmembrane transport
C0	Zm00001eb431180	Known	plasma membrane.Unknown.recognition of pollen.protein phosphorylation.metal ion transport.nucleic acid binding.protein serine/threonine kinase activity.membrane.nucleus.vacuolar membrane.regulation of cellular process.ATP binding
C0	Zm00001eb229480	Zm00001eb327280.Zm00001eb076770.Zm00001eb160310.Zm00001eb431180.Zm00001eb058230.Zm00001eb159420.Zm00001eb425570	binding.cellular process.biological_process.molecular_function.macromolecule modification.macromolecule metabolic process.protein-containing complex.intracellular protein-containing complex.protein metabolic process.transferase complex
C0	Zm00001eb381570	Known	animal organ development.sodium:proton antiporter activity.leaf development.sodium ion transmembrane transport.endoplasmic reticulum membrane.intra-Golgi vesicle-mediated transport.lipid transport.plasma membrane.potassium ion homeostasis.vacuolar membrane.protein import into peroxisome matrix.regulation of pH.potassium:proton antiporter activity.proton transmembrane transport.plant-type vacuole.response to salt stress.lithium ion transport.chloroplast.regulation of stomatal closure.membrane.Golgi membrane.potassium ion import across plasma membrane
C0	Zm00001eb268510	Zm00001eb237090.Zm00001eb051830.Zm00001eb206030.Zm00001eb103580.Zm00001eb345380.Zm00001eb382070	regulation of biological process.biological regulation.protein metabolic process.cellular process.biological_process.cellular_component.molecular_function.regulation of cellular process.regulation of cell morphogenesis.regulation of anatomical structure morphogenesis
C0	Zm00001eb030140	Zm00001eb267000.Zm00001eb334510	
C0	Zm00001eb138930	Known	post-translational protein modification.signal transduction.multicellular organismal process.protein tyrosine phosphatase activity.membrane.peptidyl-tyrosine dephosphorylation
C0	Zm00001eb339100	Zm00001eb076780.Zm00001eb257410.Zm00001eb425570.Zm00001eb174610.Zm00001eb419440.Zm00001eb311560.Zm00001eb085860	cellular process.biological_process.metabolic process.cellular anatomical structure.cellular_component.molecular_function
C0	Zm00001eb430930	Known	regulation of biological process.primary metabolic process.transmembrane transport.Unknown.membrane.Unknown.transmembrane transporter activity
C0	Zm00001eb134610	Zm00001eb267710.Zm00001eb122550.Zm00001eb187120.Zm00001eb160310.Zm00001eb285950.Zm00001eb076770.Zm00001eb075150	binding.nucleic acid binding.nucleic acid metabolic process.cellular process.biological_process.molecular_function.macromolecule metabolic process.nucleobase-containing compound metabolic process.DNA binding.RNA metabolic process
C0	Zm00001eb220840	Known	post-embryonic animal morphogenesis.lipid kinase activity.carbohydrate metabolic process.Unknown.biological regulation.establishment of tissue polarity.endocytosis.phosphatidylinositol phosphate biosynthetic process.Unknown.tube development.flower development.positive gravitropism.lateral root formation.stomatal movement.ATP binding.pollen tube.plant-type cell wall modification.1-phosphatidylinositol-4-phosphate 5-kinase activity.amino acid metabolic process.pollen tube growth.nucleus.pollen germination.apical plasma membrane.animal organ formation
C0	Zm00001eb127210	Known	apoplast.mitochondrion.transferase activity.pyridoxal phosphate binding.Golgi apparatus.chloroplast envelope.ketone metabolic process.amine biosynthetic process.amine metabolic process.reproductive process.response to cadmium ion.cysteine synthase activity.chromoplast.pollen tube development.tube development.cysteine biosynthetic process from serine.chloroplast stroma
C0	Zm00001eb421610	Zm00001eb369940.Zm00001eb408790.Zm00001eb402560.Zm00001eb084570.Zm00001eb266300.Zm00001eb009980	membrane.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.hydrolase activity.molecular_function.peptidase activity.vacuole
C0	Zm00001eb158100	Known	cytosol.'de novo' CTP biosynthetic process.membrane.glutamine metabolic process.phospholipid metabolic process.nucleobase-containing small molecule biosynthetic process.embryo development.CTP synthase activity.ATP binding.lipid biosynthetic process
C0	Zm00001eb222050	Known	plasmodesma.plasma membrane.systemic acquired resistance.membrane.MAPK cascade.protein tyrosine kinase activity.multicellular organism development.Unknown.cellular response to nitrogen starvation.ATP binding.oligopeptide transport.regulation of defense response
C0	Zm00001eb047110	Known	signal transduction.response to acid chemical.pyrophosphatase activity.anatomical structure morphogenesis.multicellular organismal process.response to lipid.lysosomal membrane.membrane.response to oxygen-containing compound.Unknown
C0	Zm00001eb397900	Known	seed morphogenesis.negative regulation of organ growth.zinc ion binding.regulation of DNA-templated transcription.neuron differentiation.plasma membrane.response to stress.Unknown.Unknown.gene expression.exocyst.ubiquitin binding.plant ovule morphogenesis.anatomical structure formation involved in morphogenesis.biosynthetic process.root development.membrane.phloem development.localization
C0	Zm00001eb205280	Known	ethylene receptor activity.ethylene-activated signaling pathway.ER-nucleus signaling pathway.negative regulation of ethylene-activated signaling pathway.organelle membrane.phosphorelay sensor kinase activity.endoplasmic reticulum unfolded protein response.membrane.ethylene binding.abscisic acid-activated signaling pathway.regulation of DNA-templated transcription.signal transduction.endoplasmic reticulum membrane.biosynthetic process.phosphorelay response regulator activity
C0	Zm00001eb017320	Zm00001eb084570.Zm00001eb408790.Zm00001eb404840.Zm00001eb293560.Zm00001eb204230	catalytic activity, acting on a protein
C0	Zm00001eb319930	Known	peptide binding.endosome.trans-Golgi network.brassinosteroid biosynthetic process.peptidyl-prolyl cis-trans isomerase activity.plasma membrane.mitochondrion.sterol biosynthetic process.alcohol biosynthetic process.macropinocytosis.protein folding.membrane.acetyl-CoA metabolic process.protein peptidyl-prolyl isomerization.cysteine biosynthetic process
C0	Zm00001eb394290	Zm00001eb404840.Zm00001eb148690.Zm00001eb241880.Zm00001eb280640.Zm00001eb416090.Zm00001eb332210.Zm00001eb092090	macromolecule metabolic process.localization.primary metabolic process.biosynthetic process.metabolic process.cellular process.biological_process.phosphorus metabolic process.signal transduction.phosphate-containing compound metabolic process
C0	Zm00001eb148590	Known	RNA biosynthetic process.cell surface receptor protein tyrosine kinase signaling pathway.plasma membrane protein complex.Unknown.animal organ morphogenesis.negative regulation of biological process.regulation of cell differentiation.regulation of DNA-templated transcription.cell adhesion.tissue development.plasma membrane.embryo development.regionalization
C0	Zm00001eb251910	Zm00001eb022230.Zm00001eb027590.Zm00001eb122990.Zm00001eb196030.Zm00001eb284640.Zm00001eb330600	membrane.cellular process.biological_process.cellular anatomical structure.cellular_component.protein modification process.macromolecule modification.regulation of biological process.biological regulation
C0	Zm00001eb400760	Zm00001eb406860.Zm00001eb319930.Zm00001eb394400.Zm00001eb031650.Zm00001eb410070.Zm00001eb075390.Zm00001eb382070	cellular process.biological_process.cellular_component.molecular_function.catalytic activity.multicellular organismal process.primary metabolic process.metabolic process.carboxylic acid biosynthetic process.organic acid biosynthetic process
C0	Zm00001eb053630	Known	vesicle-mediated transport.positive regulation of transcription by RNA polymerase II.DNA binding.membrane.MAPK cascade.intracellular transport.cellular component organization.methyltransferase activity.methylation.DNA-templated transcription.vacuole
C0	Zm00001eb103610	Zm00001eb346900.Zm00001eb238680.Zm00001eb376740.Zm00001eb065520.Zm00001eb404840.Zm00001eb045790.Zm00001eb085340	nucleobase-containing compound metabolic process.primary metabolic process.biosynthetic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.cellular component organization
C0	Zm00001eb385960	Known	catabolic process.acyl carrier activity.Unknown.chloroplast.fatty acid biosynthetic process.Unknown.response to stimulus.Unknown.biological regulation
C0	Zm00001eb000200	Known	metabolic process.sexual reproduction.lipid storage.monolayer-surrounded lipid storage body.Unknown.membrane.intracellular membrane-bounded organelle.cellular process.response to stimulus
C0	Zm00001eb216640	Zm00001eb068050.Zm00001eb253390.Zm00001eb118950.Zm00001eb122550.Zm00001eb058760	regulation of cellular process.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.regulation of biological process.biological regulation.nucleus.multicellular organismal process.cellular process
C0	Zm00001eb144290	Known	molecular transducer activity.DNA binding.response to hormone.chromatin binding.cellular response to chemical stimulus.phosphorelay signal transduction system.regulation of DNA-templated transcription.nucleus.phosphorelay response regulator activity.DNA-templated transcription.DNA-binding transcription factor activity.cellular response to endogenous stimulus.phosphorylation
C0	Zm00001eb286150	Known	regulation of flower development.vegetative to reproductive phase transition of meristem.cytosol.sugar mediated signaling pathway.response to freezing.animal organ development.protein ubiquitination.lipid storage.response to abscisic acid.zinc ion binding.meristem structural organization.anatomical structure formation involved in morphogenesis.acquisition of desiccation tolerance in seed.cotyledon development.seed germination.cell division.photomorphogenesis
