Community	Unknown	Annotated	Functions
C0	Zm00001eb002250	Known	oligopeptide transport.respiratory burst involved in defense response.cell death.leaf senescence.toxin catabolic process.response to cyclopentenone.plasma membrane.defense response to fungus.Unknown.response to chitin.calmodulin binding.membrane.proline transport
C0	Zm00001eb378690	Known	DNA binding.regulation of nucleobase-containing compound metabolic process.metabolic process.molecular adaptor activity.nucleus.animal organ development.cellular process.regulation of response to osmotic stress.membrane.protein heterodimerization activity.gynoecium development
C0	Zm00001eb380210	Zm00001eb435650	
C0	Zm00001eb293010	Known	response to hypoxia.oxygen binding.cell wall.systemic acquired resistance, salicylic acid mediated signaling pathway.oxygen transport.nuclear matrix.nitrogen fixation.iron ion binding.plasma membrane.plasmodesma.heme binding.cytosol.regulation of hydrogen peroxide metabolic process.triglyceride biosynthetic process
C0	Zm00001eb140270	Known	glycerol ether metabolic process.maltose metabolic process.protein-disulfide reductase [NAD(P)H] activity.starch biosynthetic process.chloroplast stroma.thioredoxin-disulfide reductase (NADPH) activity.chloroplast thylakoid.cellular response to oxidative stress.protein-disulfide reductase activity.thylakoid membrane organization.response to light stimulus.electron transport chain.positive regulation of catalytic activity.enzyme activator activity.electron transfer activity.cell redox homeostasis.oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
C0	Zm00001eb070280	Zm00001eb268090.Zm00001eb075050.Zm00001eb371760	
C0	Zm00001eb345980	Zm00001eb123060.Zm00001eb385300.Zm00001eb197370.Zm00001eb038820.Zm00001eb337700.Zm00001eb364940	anatomical structure development.developmental process.biological regulation.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.system development.regulation of cellular process
C0	Zm00001eb056340	Known	protein-containing complex.pentose-phosphate shunt.starch biosynthetic process.photorespiration.response to blue light.glucose-1-phosphate adenylyltransferase complex.glycogen biosynthetic process.response to red light.photosynthesis, light reaction.rRNA processing.thylakoid membrane organization.glucose catabolic process.ATP binding.chloroplast relocation.amyloplast.chloroplast envelope.NADPH regeneration.glucose-1-phosphate adenylyltransferase activity.chloroplast stroma.response to far red light
C0	Zm00001eb000400	Zm00001eb081330.Zm00001eb006670	respiratory burst.respiratory burst involved in defense response.immune effector process.aminoacyltransferase activity.ubiquitin-protein transferase activity.ubiquitin-like protein transferase activity.intracellular anatomical structure.protein ubiquitination.protein modification by small protein conjugation.immune system process
C0	Zm00001eb326560	Known	Unknown.response to ethylene.extracellular space.lysosome.multicellular organismal process.senescence-associated vacuole.defense response to fungus.proteolysis involved in protein catabolic process.membrane.metabolic process.apoplast.cysteine-type endopeptidase activity.biological regulation.binding
C0	Zm00001eb109750	Known	response to stimulus.cellular developmental process.primary metabolic process.lipid binding.lipid transport.aleurone grain membrane.membrane.regulation of cellular process
C0	Zm00001eb338720	Zm00001eb043650.Zm00001eb241630.Zm00001eb074280	plasma membrane
C0	Zm00001eb128010	Known	response to stimulus.membrane.chloroplast.vegetative to reproductive phase transition of meristem.cell wall organization.cell adhesion.trichome morphogenesis.root hair cell differentiation.nucleoplasm.oxidoreductase activity.protein desumoylation.Unknown.heat shock protein binding.hydrogen peroxide biosynthetic process.actin nucleation.Unknown.vesicle
C0	Zm00001eb387550	Zm00001eb062810	
C0	Zm00001eb288270	Known	response to chemical.multicellular organism development.DNA binding.nucleus.regulation of DNA-templated transcription.DNA-templated transcription
C0	Zm00001eb038820	Known	response to jasmonic acid.xylem development.positive regulation of DNA-templated transcription.animal organ formation.nucleus.response to cyclopentenone.response to alcohol.response to auxin.developmental process involved in reproduction.post-embryonic animal morphogenesis.response to brassinosteroid.structural molecule activity.cellular process.lateral root formation.membrane.Unknown
C0	Zm00001eb170730	Known	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.mitochondrion.Unknown.2 iron, 2 sulfur cluster binding.structural molecule activity.iron-sulfur cluster assembly.Unknown.iron ion binding.4 iron, 4 sulfur cluster binding
C0	Zm00001eb292510	Zm00001eb101130.Zm00001eb133840.Zm00001eb237270.Zm00001eb421060.Zm00001eb079820	lipid metabolic process.membrane.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.plastid inner membrane
C0	Zm00001eb102000	Known	Unknown.lignin biosynthetic process.primary metabolic process.plasma membrane.cinnamoyl-CoA reductase activity.Unknown.response to cold.small molecule biosynthetic process.oxidoreductase activity, acting on CH-OH group of donors.response to cadmium ion
C0	Zm00001eb288760	Known	response to stimulus.carbohydrate metabolic process.catabolic process.glucan exo-1,3-beta-glucosidase activity.cytosol.membrane.metabolic process.vacuole.Unknown
C0	Zm00001eb323500	Zm00001eb001180.Zm00001eb166980.Zm00001eb208500.Zm00001eb002560	nucleobase-containing compound metabolic process.macromolecule metabolic process.chloroplast.plastid.catalytic activity, acting on RNA.catalytic activity.photosystem II assembly.primary metabolic process.RNA modification.metabolic process
C0	Zm00001eb081330	Known	response to jasmonic acid.respiratory burst involved in defense response.abscisic acid-activated signaling pathway.plasma membrane.proteasome-mediated ubiquitin-dependent protein catabolic process.zinc ion binding.Unknown.ethylene biosynthetic process.cellular response to nitrogen levels.response to water deprivation.response to wounding.hyperosmotic salinity response.response to ethylene.protein ubiquitination.ER-nucleus signaling pathway.response to L-ascorbic acid.nitrate transmembrane transport.ubiquitin protein ligase activity.intracellular signal transduction.endoplasmic reticulum unfolded protein response.response to auxin.response to light stimulus.response to nitrate.response to chitin.membrane.intracellular anatomical structure.defense response to bacterium
C0	Zm00001eb241630	Known	cell morphogenesis.transport.plasma membrane.oxidoreductase activity.biological regulation
C0	Zm00001eb389260	Known	basal plasma membrane.regulation of cell size.response to blue light.lytic vacuole.auxin-activated signaling pathway.auxin efflux carrier complex.positive gravitropism.auxin efflux transmembrane transporter activity.anthocyanin accumulation in tissues in response to UV light.Unknown.response to ethylene.photomorphogenesis.auxin export across the plasma membrane.stamen development.adventitious root development.Unknown.response to glucose.transmembrane transport.response to arsenic-containing substance.membrane.auxin polar transport
C0	Zm00001eb318500	Known	regulation of DNA-templated transcription.protein dimerization activity.nucleus.DNA-templated transcription
C0	Zm00001eb064090	Zm00001eb079420.Zm00001eb394530	
C0	Zm00001eb319220	Zm00001eb330460.Zm00001eb271860	
C0	Zm00001eb305640	Known	pentose-phosphate shunt.starch biosynthetic process.chloroplast thylakoid membrane.defense response to bacterium.response to blue light.Unknown.macromolecule modification.maltose metabolic process.protein domain specific binding.response to red light.oxidative phosphorylation.rRNA processing.oxidoreductase activity, acting on iron-sulfur proteins as donors.thylakoid membrane organization.PSII associated light-harvesting complex II catabolic process.chloroplast relocation.photosynthetic electron transport in photosystem I.photosystem II assembly.positive regulation of catalytic activity.membrane.response to far red light.identical protein binding
C0	Zm00001eb095480	Known	cell projection.protein-containing complex.kinetochore microtubule.Unknown.pollen development.hexosyltransferase activity.chromosome.nucleus.Cul4-RING E3 ubiquitin ligase complex.regulation of mitotic spindle organization.cell plate assembly.nucleotide binding.nucleic acid metabolic process.regulation of phragmoplast microtubule organization.Unknown.embryo sac development.positive regulation of cytokinesis
C0	Zm00001eb378990	Zm00001eb095480.Zm00001eb246410.Zm00001eb251290.Zm00001eb295820	biological regulation.primary metabolic process.metabolic process.cellular process.cellular component organization.biological_process.cellular component organization or biogenesis.cellular anatomical structure.cellular_component.catalytic activity
C0	Zm00001eb435670		
C0	Zm00001eb375110	Known	Unknown.protein targeting.protein transmembrane transport.chloroplast thylakoid membrane.signal transduction.protein-transporting ATPase activity.thylakoid membrane organization.oxidoreductase activity.post-translational protein modification.regulation of primary metabolic process.membrane.protein secretion
C0	Zm00001eb317520	Zm00001eb317510.Zm00001eb204410.Zm00001eb079420.Zm00001eb134710.Zm00001eb260820	catalytic activity.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.small molecule binding.molecular_function.monoatomic cation transmembrane transport.inorganic cation transmembrane transport
C0	Zm00001eb265280	Known	anatomical structure development.cytokinesis by cell plate formation.defense response to fungus.plasma membrane.defense response to bacterium.multicellular organismal process.negative regulation of defense response.protein targeting to membrane.regulation of plant-type hypersensitive response.transmembrane receptor protein serine/threonine kinase activity.Unknown.Unknown.salicylic acid biosynthetic process.systemic acquired resistance, salicylic acid mediated signaling pathway.cell surface receptor protein serine/threonine kinase signaling pathway.carbohydrate binding.MAPK cascade.jasmonic acid mediated signaling pathway.microtubule cytoskeleton organization.negative regulation of programmed cell death.ATP binding.cellular response to nitrogen starvation.mitochondrion.regulation of hydrogen peroxide metabolic process.membrane
C0	Zm00001eb393110	Zm00001eb081330.Zm00001eb153000.Zm00001eb264920.Zm00001eb253970	response to hormone.response to endogenous stimulus.lipid catabolic process.catabolic process.response to chemical.hormone-mediated signaling pathway.cellular response to stress.cytokinin-activated signaling pathway.anatomical structure morphogenesis.hydrocarbon metabolic process
C0	Zm00001eb274160		
C0	Zm00001eb435340		
C0	Zm00001eb155880	Known	Golgi organization.plant-type vacuole membrane.potassium ion transmembrane transport.intracellular potassium ion homeostasis.calcium ion transport.stabilization of membrane potential.polysaccharide biosynthetic process.regulation of stomatal movement.calcium ion binding.potassium ion leak channel activity.protein homooligomerization.multicellular organismal process.plasma membrane.regulation of seed germination.response to salt stress.gated channel activity
