Community	Unknown	Annotated	Functions
C0	Zm00001eb205210	Known	response to light stimulus.indoleacetic acid biosynthetic process.defense response to bacterium.response to chitin.glycine catabolic process.protein targeting to membrane.chloroplast envelope.Unknown.oxylipin biosynthetic process.L-tryptophan catabolic process.chloroplast thylakoid membrane.heme binding.sterol metabolic process.glucosinolate biosynthetic process.defense response to fungus.regulation of lipid metabolic process.jasmonic acid biosynthetic process.allene oxide synthase activity.epoxygenase P450 pathway.detection of biotic stimulus.response to carbohydrate.salicylic acid biosynthetic process.MAPK cascade.regulation of hydrogen peroxide metabolic process.negative regulation of defense response.regulation of plant-type hypersensitive response.unsaturated fatty acid biosynthetic process.jasmonic acid mediated signaling pathway.Unknown.Unknown.oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen.electron transfer activity.plastoglobule.glycoside biosynthetic process.regulation of response to biotic stimulus.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.iron ion binding.response to wounding.monooxygenase activity.lipoate metabolic process.chlorophyll metabolic process.systemic acquired resistance, salicylic acid mediated signaling pathway.mitochondrion.allene oxide synthase activity
C0	Zm00001eb114270	Known	Unknown.etioplast organization.chloroplast membrane.oxidoreductase activity.carotenoid isomerase activity.carotenoid biosynthetic process.Unknown.small molecule metabolic process.macromolecule metabolic process.biological regulation
C0	Zm00001eb259680	Zm00001eb397520.Zm00001eb366040	
C0	Zm00001eb178780	Known	RNA metabolic process.metal ion transport.positive regulation of biological process.regulation of cellular process.regulation of gene expression.cytoplasm.response to stimulus.gene expression.Unknown.Unknown.transition metal ion binding.membrane.multicellular organismal process
C0	Zm00001eb435180	Zm00001eb435650	
C0	Zm00001eb125600	Zm00001eb125590.Zm00001eb290370	
C0	Zm00001eb245650	Zm00001eb366040	
C0	Zm00001eb254450	Known	positive regulation of DNA-templated transcription.photorespiration.chromosome organization.hydrolase activity.chloroplast thylakoid membrane.developmental process.intracellular monoatomic cation homeostasis.metal ion transport.glucose catabolic process.starch biosynthetic process.chlorophyll biosynthetic process.signal transduction in response to DNA damage.DNA damage checkpoint signaling.Unknown.NAD(P)H dehydrogenase complex (plastoquinone).pentose-phosphate shunt.DNA repair.photosynthetic electron transport in photosystem I.maltose metabolic process.rRNA processing.cell cycle phase.cell cycle process.post-translational protein modification.membrane.NADPH regeneration.regulation of transcription by RNA polymerase II.transcription by RNA polymerase II
C0	Zm00001eb079420	Known	methylation.mRNA modification.cytoplasm.maltose metabolic process.starch biosynthetic process.methyltransferase activity.small molecule metabolic process
C0	Zm00001eb345270	Known	response to heat.protein dephosphorylation.response to cold.nucleus.response to symbiotic fungus.negative regulation of abscisic acid-activated signaling pathway.regulation of seed germination.cytoplasm.regulation of stomatal movement.photoinhibition.abscisic acid-activated signaling pathway.response to osmotic stress.plasma membrane.metabolic process.response to water deprivation.post-translational protein modification.protein serine/threonine phosphatase activity.metal ion binding
C0	Zm00001eb105910	Zm00001eb210730.Zm00001eb287770.Zm00001eb109110.Zm00001eb079420.Zm00001eb393560.Zm00001eb151640.Zm00001eb353810	catalytic activity.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.biosynthetic process.macromolecule metabolic process.primary metabolic process
C0	Zm00001eb129290	Known	regulation of DNA-templated transcription.nucleus.protein dimerization activity.DNA-binding transcription factor activity.metabolic process.DNA-templated transcription.response to chemical.sequence-specific DNA binding
C0	Zm00001eb096950	Zm00001eb038930	
C0	Zm00001eb442430	Zm00001eb129010.Zm00001eb330460.Zm00001eb151750.Zm00001eb271860.Zm00001eb209360.Zm00001eb312390	metabolic process.cellular process.biological_process.cellular anatomical structure.organelle membrane.cellular_component.plastid thylakoid membrane.chloroplast thylakoid membrane.photosynthetic membrane.thylakoid membrane
C0	Zm00001eb393300	Known	Unknown.regulation of DNA-templated transcription.nucleus.DNA-binding transcription factor activity.Unknown.response to stress.sequence-specific DNA binding
C0	Zm00001eb165700	Zm00001eb058790.Zm00001eb271860.Zm00001eb287080	isopentenyl diphosphate metabolic process.isopentenyl diphosphate biosynthetic process.glyceraldehyde-3-phosphate metabolic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.aldehyde metabolic process.phospholipid biosynthetic process.phospholipid metabolic process.organophosphate biosynthetic process.lipid biosynthetic process.carbohydrate derivative metabolic process
C0	Zm00001eb314970	Zm00001eb153000.Zm00001eb006610.Zm00001eb182560.Zm00001eb148380.Zm00001eb197300.Zm00001eb401490	cellular process.biological_process.molecular_function.biological regulation.anatomical structure formation involved in morphogenesis.hydrocarbon metabolic process.binding.ion binding.developmental maturation.small molecule binding
C0	Zm00001eb039540	Zm00001eb268520	
C0	Zm00001eb257630	Known	Unknown.oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen.chloroplast inner membrane.Unknown.defense response to bacterium.2 iron, 2 sulfur cluster binding.regulation of DNA-templated transcription.fruit development.Unknown.pheophorbide a oxygenase activity.Unknown.cell death.vanillate monooxygenase activity.flower development.protein targeting to chloroplast.primary metabolic process.demethylation.chlorophyll catabolic process.membrane.chlorophyllide a oxygenase activity.mitochondrion.protochlorophyllide reductase activity
C0	Zm00001eb276960	Known	large ribosomal subunit.translation.structural constituent of ribosome.protein transport
C0	Zm00001eb394520	Known	large ribosomal subunit.pentose-phosphate shunt.rRNA processing.DNA-templated transcription elongation.glucose catabolic process.response to cytokinin.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.structural constituent of ribosome.chloroplast stroma.rRNA binding.embryo development ending in seed dormancy.chloroplast envelope.cytoplasmic translation.plastid organization.NADPH regeneration.photosystem II assembly.membrane
C0	Zm00001eb403050	Known	protein deneddylation.mitotic cell cycle.response to cadmium ion.cytosolic ribosome.proteasome assembly.threonine-type endopeptidase activity.glucose catabolic process.response to salt stress.response to misfolded protein.plasma membrane.proteasome core complex, alpha-subunit complex.Unknown.mitotic G2 phase.nucleus.photomorphogenesis.biological regulation.gluconeogenesis.glycolytic process.cell cycle process.proteasome-mediated ubiquitin-dependent protein catabolic process.vacuolar membrane.fatty acid beta-oxidation
C0	Zm00001eb435390	Zm00001eb435650	
C0	Zm00001eb268750	Known	gluconeogenesis.nucleus.proteasome core complex.threonine-type endopeptidase activity.cytoplasm.toxin catabolic process.response to salt stress.response to misfolded protein.glycolytic process.response to cadmium ion.proteasome core complex assembly.proteasome-mediated ubiquitin-dependent protein catabolic process.fatty acid beta-oxidation.biological regulation.photorespiration
C0	Zm00001eb163840	Known	Unknown.regulation of DNA-templated transcription.DNA-binding transcription factor activity.Unknown.Unknown.response to stress.sequence-specific DNA binding
C0	Zm00001eb260820	Known	cis-trans isomerase activity.strigolactone biosynthetic process.regulation of cellular process.chloroplast thylakoid.mRNA modification.negative regulation of biological process.secondary shoot formation.iron ion binding.chloroplast envelope.tissue development.neuron development.animal organ development
C0	Zm00001eb330460	Known	photosynthesis.regulation of cellular process.chloroplast thylakoid membrane.membrane.photosystem II.transport
C0	Zm00001eb439910		
C0	Zm00001eb327930	Known	proteolysis.Unknown.lipid transport.lipid binding.endomembrane system.brassinosteroid biosynthetic process.vacuole.alcohol biosynthetic process.membrane.aleurone grain membrane.sterol biosynthetic process.acetyl-CoA metabolic process.extracellular region
C0	Zm00001eb419530	Known	hydrolase activity, acting on ester bonds.unidimensional cell growth.plant-type cell wall modification involved in multidimensional cell growth.anatomical structure formation involved in morphogenesis.plant-type cell wall loosening.cell wall.membrane.extracellular region
C0	Zm00001eb327140	Known	nucleus.positive regulation of DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding.protein heterodimerization activity.regulation of transcription by RNA polymerase II.transcription by RNA polymerase II
C0	Zm00001eb038090	Zm00001eb007510.Zm00001eb410890	
C0	Zm00001eb266310	Zm00001eb186860.Zm00001eb366470.Zm00001eb362540	
C0	Zm00001eb061510	Zm00001eb397520.Zm00001eb025140	photorespiration.metabolic compound salvage.plastid organization.plastid membrane.transmembrane transporter activity.transporter activity
C0	Zm00001eb107090	Known	monoacylglycerol lipase activity.nucleus.regulation of cellular process.2-acylglycerol O-acyltransferase activity.phosphatidylcholine lysophospholipase activity.lipid metabolic process.response to hydrogen peroxide.plasma membrane.Unknown.response to cadmium ion.response to zinc ion.endoplasmic reticulum.Golgi apparatus.plasmodesma
C0	Zm00001eb321560	Known	nucleic acid binding.multicellular organism development.asparaginyl-tRNA aminoacylation.chloroplast.asparagine-tRNA ligase activity.ATP binding.reproductive process
C0	Zm00001eb401490	Known	response to ethylene.intracellular signal transduction.response to chitin.anatomical structure formation involved in morphogenesis.defense response to bacterium.ER-nucleus signaling pathway.plasma membrane.response to jasmonic acid.ethylene biosynthetic process.defense response to fungus.root hair cell differentiation.hyperosmotic salinity response.response to carbohydrate.intracellular anatomical structure.acid-amino acid ligase activity.respiratory burst involved in defense response.animal organ development.Unknown.abscisic acid-activated signaling pathway.protein ubiquitination.response to auxin.response to water deprivation.proteasome-mediated ubiquitin-dependent protein catabolic process.response to wounding.ubiquitin protein ligase activity.endoplasmic reticulum unfolded protein response.membrane.cellular response to nitrogen levels.epidermal cell differentiation.zinc ion binding
C0	Zm00001eb056340	Known	amyloplast.glucose-1-phosphate adenylyltransferase activity.chloroplast envelope.photosynthesis, light reaction.ATP binding.glycogen biosynthetic process.photorespiration.thylakoid membrane organization.response to red light.glucose catabolic process.response to far red light.starch biosynthetic process.protein-containing complex.response to blue light.chloroplast stroma.pentose-phosphate shunt.chloroplast relocation.rRNA processing.NADPH regeneration.glucose-1-phosphate adenylyltransferase complex
C0	Zm00001eb290970	Known	cis-zeatin O-beta-D-glucosyltransferase activity.ER-nucleus signaling pathway.protein targeting to membrane.intracellular membrane-bounded organelle.primary metabolic process.salicylic acid mediated signaling pathway.endoplasmic reticulum unfolded protein response.Unknown.trans-zeatin O-beta-D-glucosyltransferase activity.glucuronosyltransferase activity.proline transport.regulation of plant-type hypersensitive response.jasmonic acid mediated signaling pathway
C0	Zm00001eb148380	Known	clathrin vesicle coat.phosphatidylinositol-3,5-bisphosphate binding.endocytosis.endosomal transport.clathrin binding.cytosol.cytosolic transport.organelle organization.endocytic vesicle.phosphatidylinositol-3-phosphate binding.endosome
C0	Zm00001eb095480	Known	embryo sac development.Unknown.pollen development.nucleus.chromosome.cell projection.Cul4-RING E3 ubiquitin ligase complex.positive regulation of cytokinesis.cell plate assembly.protein-containing complex.nucleotide binding.Unknown.regulation of phragmoplast microtubule organization.regulation of mitotic spindle organization.hexosyltransferase activity.kinetochore microtubule.nucleic acid metabolic process
