nodeName	altName	nodeAttr[nodesPresent, ]
Zm00001eb101350	NA	darkmagenta
Zm00001eb101360	NA	tan
Zm00001eb101370	NA	lightgreen
Zm00001eb101380	NA	royalblue
Zm00001eb101400	NA	yellow4
Zm00001eb101410	NA	maroon
Zm00001eb101420	NA	red
Zm00001eb101440	NA	greenyellow
Zm00001eb101450	NA	darkolivegreen
Zm00001eb101460	NA	plum2
Zm00001eb101470	NA	red
Zm00001eb101480	NA	skyblue
Zm00001eb101510	NA	lightcyan
Zm00001eb101520	NA	magenta
Zm00001eb101530	NA	turquoise
Zm00001eb101540	NA	orange
Zm00001eb101550	NA	red
Zm00001eb101560	NA	lightgreen
Zm00001eb101580	NA	skyblue3
Zm00001eb101630	NA	blue
Zm00001eb101640	NA	tan
Zm00001eb101660	NA	darkgrey
Zm00001eb101670	NA	midnightblue
Zm00001eb101680	NA	red
Zm00001eb101690	NA	salmon4
Zm00001eb101700	NA	lightsteelblue1
Zm00001eb101710	NA	greenyellow
Zm00001eb101720	NA	plum
Zm00001eb101730	NA	coral2
Zm00001eb101740	NA	greenyellow
Zm00001eb101750	NA	lavenderblush3
Zm00001eb101760	NA	salmon
Zm00001eb101780	NA	brown
Zm00001eb101800	NA	violet
Zm00001eb101810	NA	greenyellow
Zm00001eb101820	NA	brown
Zm00001eb101840	NA	palevioletred3
Zm00001eb101850	NA	darkolivegreen
Zm00001eb101860	NA	green
Zm00001eb101870	NA	grey60
Zm00001eb101890	NA	blue
Zm00001eb101900	NA	pink
Zm00001eb101910	NA	black
Zm00001eb101920	NA	tan
Zm00001eb101930	NA	blue
Zm00001eb101940	NA	brown
Zm00001eb101950	NA	blue
Zm00001eb101960	NA	violet
Zm00001eb101970	NA	brown
Zm00001eb101980	NA	lightcyan
Zm00001eb101990	NA	darkgreen
Zm00001eb102000	NA	lightcyan1
Zm00001eb102030	NA	salmon
Zm00001eb102050	NA	magenta
Zm00001eb102060	NA	blue
Zm00001eb102070	NA	brown
Zm00001eb102080	NA	greenyellow
Zm00001eb102090	NA	brown
Zm00001eb102100	NA	blue2
Zm00001eb102110	NA	honeydew1
Zm00001eb102120	NA	paleturquoise
Zm00001eb102130	NA	paleturquoise
Zm00001eb102140	NA	red
Zm00001eb102150	NA	darkslateblue
Zm00001eb102160	NA	plum1
Zm00001eb102170	NA	orangered4
Zm00001eb102180	NA	sienna3
Zm00001eb102190	NA	yellow
Zm00001eb102200	NA	green
Zm00001eb102220	NA	turquoise
Zm00001eb102230	NA	tan
Zm00001eb102240	NA	turquoise
Zm00001eb102250	NA	steelblue
Zm00001eb102270	NA	darkturquoise
Zm00001eb102280	NA	darkturquoise
Zm00001eb102290	NA	darkorange2
Zm00001eb102300	NA	cyan
Zm00001eb102310	NA	brown
Zm00001eb102330	NA	skyblue
Zm00001eb102340	NA	skyblue
Zm00001eb102350	NA	tan
Zm00001eb102360	NA	red
Zm00001eb102370	NA	turquoise
Zm00001eb102380	NA	lightyellow
Zm00001eb102400	NA	ivory
Zm00001eb102410	NA	coral2
Zm00001eb102420	NA	cyan
Zm00001eb102430	NA	brown
Zm00001eb102440	NA	pink
Zm00001eb102450	NA	cyan
Zm00001eb102460	NA	turquoise
Zm00001eb102470	NA	orangered4
Zm00001eb102480	NA	lightcyan
Zm00001eb102500	NA	darkgreen
Zm00001eb102510	NA	mediumorchid
Zm00001eb102520	NA	blue
Zm00001eb102530	NA	brown
Zm00001eb102540	NA	blue
Zm00001eb102550	NA	turquoise
Zm00001eb102560	NA	saddlebrown
Zm00001eb102570	NA	turquoise
Zm00001eb102580	NA	coral1
Zm00001eb102590	NA	lightcyan
Zm00001eb102600	NA	turquoise
Zm00001eb102610	NA	darkturquoise
Zm00001eb102620	NA	turquoise
Zm00001eb102650	NA	darkorange2
Zm00001eb102660	NA	darkolivegreen
Zm00001eb102670	NA	darkolivegreen
Zm00001eb102680	NA	darkolivegreen
Zm00001eb102690	NA	turquoise
Zm00001eb102710	NA	magenta
Zm00001eb102720	NA	darkred
Zm00001eb102730	NA	tan
Zm00001eb102740	NA	magenta
Zm00001eb102760	NA	ivory
Zm00001eb102780	NA	brown
Zm00001eb102790	NA	green
Zm00001eb102800	NA	lightpink4
Zm00001eb102810	NA	lightpink4
Zm00001eb102820	NA	sienna3
Zm00001eb102830	NA	green
Zm00001eb102840	NA	pink
Zm00001eb102850	NA	lightgreen
Zm00001eb102860	NA	lightcyan
Zm00001eb102870	NA	saddlebrown
Zm00001eb102880	NA	darkorange2
Zm00001eb102890	NA	darkorange2
Zm00001eb102900	NA	darkolivegreen
Zm00001eb102910	NA	thistle1
Zm00001eb102920	NA	yellow
Zm00001eb102930	NA	orange
Zm00001eb102940	NA	thistle1
Zm00001eb102950	NA	lightcyan1
Zm00001eb102960	NA	darkred
Zm00001eb102970	NA	maroon
Zm00001eb102980	NA	blue
Zm00001eb102990	NA	skyblue1
Zm00001eb103000	NA	black
Zm00001eb103010	NA	skyblue
Zm00001eb103020	NA	darkgrey
Zm00001eb103030	NA	lavenderblush3
Zm00001eb103040	NA	darkmagenta
Zm00001eb103050	NA	brown
Zm00001eb103060	NA	orange
Zm00001eb103070	NA	darkslateblue
Zm00001eb103080	NA	darkred
Zm00001eb103090	NA	magenta
Zm00001eb103100	NA	maroon
Zm00001eb103110	NA	maroon
Zm00001eb103120	NA	darkorange
Zm00001eb103130	NA	darkorange
Zm00001eb103140	NA	darkgreen
Zm00001eb103150	NA	grey60
Zm00001eb103160	NA	ivory
Zm00001eb103170	NA	cyan
Zm00001eb103180	NA	blue
Zm00001eb103190	NA	darkorange
Zm00001eb103200	NA	darkorange
Zm00001eb103210	NA	orange
Zm00001eb103220	NA	lightyellow
Zm00001eb103240	NA	tan
Zm00001eb103250	NA	skyblue
Zm00001eb103260	NA	blue
Zm00001eb103270	NA	turquoise
Zm00001eb103280	NA	turquoise
Zm00001eb103290	NA	black
Zm00001eb103300	NA	lightyellow
Zm00001eb103310	NA	darkorange2
Zm00001eb103320	NA	lightyellow
Zm00001eb103330	NA	skyblue
Zm00001eb103340	NA	blue
Zm00001eb103350	NA	turquoise
Zm00001eb103360	NA	turquoise
Zm00001eb103370	NA	yellow
Zm00001eb103380	NA	darkolivegreen
Zm00001eb103390	NA	darkolivegreen
Zm00001eb103410	NA	blue
Zm00001eb103420	NA	paleturquoise
Zm00001eb103430	NA	indianred4
Zm00001eb103450	NA	black
Zm00001eb103460	NA	pink
Zm00001eb103470	NA	pink
Zm00001eb103480	NA	red
Zm00001eb103500	NA	blue
Zm00001eb103510	NA	yellow
Zm00001eb103540	NA	red
Zm00001eb103550	NA	turquoise
Zm00001eb103560	NA	turquoise
Zm00001eb103570	NA	red
Zm00001eb103580	NA	midnightblue
Zm00001eb103600	NA	thistle3
Zm00001eb103610	NA	green
Zm00001eb103630	NA	magenta
Zm00001eb103650	NA	black
Zm00001eb103660	NA	salmon2
Zm00001eb103680	NA	turquoise
Zm00001eb103700	NA	lightpink4
Zm00001eb103710	NA	white
Zm00001eb103720	NA	tan
Zm00001eb103740	NA	lavenderblush3
Zm00001eb103750	NA	blue
Zm00001eb103760	NA	midnightblue
Zm00001eb103780	NA	turquoise
Zm00001eb103800	NA	lightsteelblue1
Zm00001eb103810	NA	turquoise
Zm00001eb103820	NA	blue
Zm00001eb103830	NA	lightyellow
Zm00001eb103840	NA	blue
Zm00001eb103870	NA	purple
Zm00001eb103880	NA	tan
Zm00001eb103890	NA	darkslateblue
Zm00001eb103900	NA	turquoise
Zm00001eb103920	NA	darkgreen
Zm00001eb103930	NA	darkgreen
Zm00001eb103940	NA	pink
Zm00001eb103950	NA	pink
Zm00001eb103960	NA	darkslateblue
Zm00001eb103980	NA	skyblue
Zm00001eb103990	NA	turquoise
Zm00001eb104000	NA	lightgreen
Zm00001eb104010	NA	pink
Zm00001eb104020	NA	turquoise
Zm00001eb104040	NA	ivory
Zm00001eb104050	NA	orangered4
Zm00001eb104060	NA	blue
Zm00001eb104080	NA	purple
Zm00001eb104090	NA	skyblue
Zm00001eb104100	NA	skyblue
Zm00001eb104110	NA	skyblue2
Zm00001eb104120	NA	skyblue
Zm00001eb104130	NA	skyblue2
Zm00001eb104140	NA	skyblue2
Zm00001eb104150	NA	skyblue2
Zm00001eb104160	NA	lightpink4
Zm00001eb104170	NA	skyblue2
Zm00001eb104180	NA	skyblue2
Zm00001eb104190	NA	skyblue2
Zm00001eb104210	NA	blue
Zm00001eb104220	NA	steelblue
Zm00001eb104230	NA	darkgreen
Zm00001eb104250	NA	lightyellow
Zm00001eb104260	NA	yellow
Zm00001eb104270	NA	lightyellow
Zm00001eb104280	NA	magenta
Zm00001eb104290	NA	darkgreen
Zm00001eb104300	NA	red
Zm00001eb104320	NA	mediumpurple3
Zm00001eb104330	NA	royalblue
Zm00001eb104340	NA	royalblue
Zm00001eb104350	NA	mediumpurple3
Zm00001eb104360	NA	turquoise
Zm00001eb104370	NA	cyan
Zm00001eb104380	NA	yellow
Zm00001eb104400	NA	darkred
Zm00001eb104420	NA	green
Zm00001eb104430	NA	magenta
Zm00001eb104450	NA	black
Zm00001eb104460	NA	turquoise
Zm00001eb104470	NA	thistle3
Zm00001eb104480	NA	turquoise
Zm00001eb104490	NA	sienna3
Zm00001eb104510	NA	ivory
Zm00001eb104520	NA	tan
Zm00001eb104530	NA	greenyellow
Zm00001eb104540	NA	blue
Zm00001eb104550	NA	blue
Zm00001eb104560	NA	tan
Zm00001eb104590	NA	turquoise
Zm00001eb104610	NA	red
Zm00001eb104630	NA	maroon
Zm00001eb104640	NA	red
Zm00001eb104650	NA	blue
Zm00001eb104660	NA	green
Zm00001eb104670	NA	turquoise
Zm00001eb104680	NA	green
Zm00001eb104690	NA	green
Zm00001eb104700	NA	salmon
Zm00001eb104710	NA	darkgrey
Zm00001eb104720	NA	lightyellow
Zm00001eb104730	NA	plum2
Zm00001eb104740	NA	red
Zm00001eb104750	NA	cyan
Zm00001eb104760	NA	lightsteelblue1
Zm00001eb104770	NA	turquoise
Zm00001eb104780	NA	paleturquoise
Zm00001eb104790	NA	royalblue
Zm00001eb104800	NA	turquoise
Zm00001eb104810	NA	cyan
Zm00001eb104820	NA	brown
Zm00001eb104830	NA	yellowgreen
Zm00001eb104840	NA	turquoise
Zm00001eb104850	NA	turquoise
Zm00001eb104860	NA	saddlebrown
Zm00001eb104870	NA	blue
Zm00001eb104880	NA	magenta
Zm00001eb104900	NA	darkgreen
Zm00001eb104920	NA	mediumpurple3
Zm00001eb104930	NA	plum1
Zm00001eb104940	NA	white
Zm00001eb104950	NA	red
Zm00001eb104960	NA	saddlebrown
Zm00001eb104970	NA	tan
Zm00001eb104980	NA	orange
Zm00001eb104990	NA	turquoise
Zm00001eb105000	NA	tan
Zm00001eb105010	NA	turquoise
Zm00001eb105020	NA	yellowgreen
Zm00001eb105030	NA	brown4
Zm00001eb105040	NA	turquoise
Zm00001eb105050	NA	navajowhite2
Zm00001eb105060	NA	greenyellow
Zm00001eb105070	NA	floralwhite
Zm00001eb105090	NA	royalblue
Zm00001eb105100	NA	green
Zm00001eb105110	NA	brown
Zm00001eb105120	NA	steelblue
Zm00001eb105130	NA	darkorange2
Zm00001eb105150	NA	paleturquoise
Zm00001eb105160	NA	blue
Zm00001eb105170	NA	sienna3
Zm00001eb105180	NA	green
Zm00001eb105190	NA	green
Zm00001eb105200	NA	brown4
Zm00001eb105210	NA	turquoise
Zm00001eb105220	NA	blue
Zm00001eb105230	NA	brown
Zm00001eb105240	NA	greenyellow
Zm00001eb105250	NA	lightcoral
Zm00001eb105260	NA	lightcoral
Zm00001eb105270	NA	brown
Zm00001eb105280	NA	yellowgreen
Zm00001eb105290	NA	blue
Zm00001eb105300	NA	blue
Zm00001eb105310	NA	lightyellow
Zm00001eb105320	NA	black
Zm00001eb105340	NA	floralwhite
Zm00001eb105350	NA	salmon
Zm00001eb105360	NA	turquoise
Zm00001eb105390	NA	darkturquoise
Zm00001eb105400	NA	bisque4
Zm00001eb105410	NA	midnightblue
Zm00001eb105420	NA	saddlebrown
Zm00001eb105440	NA	darkmagenta
Zm00001eb105460	NA	blue
Zm00001eb105480	NA	brown
Zm00001eb105490	NA	magenta
Zm00001eb105510	NA	midnightblue
Zm00001eb105520	NA	blue
Zm00001eb105540	NA	magenta
Zm00001eb105550	NA	darkred
Zm00001eb105560	NA	pink
Zm00001eb105570	NA	red
Zm00001eb105580	NA	lightpink4
Zm00001eb105590	NA	turquoise
Zm00001eb105600	NA	black
Zm00001eb105610	NA	lightsteelblue1
Zm00001eb105620	NA	turquoise
Zm00001eb105630	NA	turquoise
Zm00001eb105640	NA	pink
Zm00001eb105660	NA	darkseagreen4
Zm00001eb105670	NA	white
Zm00001eb105680	NA	ivory
Zm00001eb105690	NA	blue
Zm00001eb105700	NA	salmon4
Zm00001eb105710	NA	cyan
Zm00001eb105730	NA	darkslateblue
Zm00001eb105740	NA	brown
Zm00001eb105750	NA	blue
Zm00001eb105760	NA	red
Zm00001eb105770	NA	grey60
Zm00001eb105780	NA	blue
Zm00001eb105790	NA	darkgrey
Zm00001eb105800	NA	skyblue1
Zm00001eb105810	NA	greenyellow
Zm00001eb105820	NA	skyblue
Zm00001eb105830	NA	brown
Zm00001eb105840	NA	blue
Zm00001eb105850	NA	steelblue
Zm00001eb105860	NA	darkgrey
Zm00001eb105870	NA	lightcyan
Zm00001eb105880	NA	magenta
Zm00001eb105890	NA	midnightblue
Zm00001eb105900	NA	turquoise
Zm00001eb105910	NA	violet
Zm00001eb105920	NA	orangered3
Zm00001eb105930	NA	turquoise
Zm00001eb105940	NA	turquoise
Zm00001eb105950	NA	turquoise
Zm00001eb105960	NA	magenta
Zm00001eb105970	NA	yellow
Zm00001eb105990	NA	turquoise
Zm00001eb106010	NA	grey60
Zm00001eb106020	NA	black
Zm00001eb106040	NA	darkslateblue
Zm00001eb106050	NA	darkturquoise
Zm00001eb106060	NA	blue
Zm00001eb106070	NA	salmon
Zm00001eb106080	NA	blue
Zm00001eb106090	NA	red
Zm00001eb106100	NA	midnightblue
Zm00001eb106120	NA	turquoise
Zm00001eb106130	NA	turquoise
Zm00001eb106140	NA	turquoise
Zm00001eb106150	NA	steelblue
Zm00001eb106160	NA	pink
Zm00001eb106180	NA	darkred
Zm00001eb106190	NA	turquoise
Zm00001eb106200	NA	turquoise
Zm00001eb106210	NA	plum1
Zm00001eb106230	NA	turquoise
Zm00001eb106240	NA	green
Zm00001eb106250	NA	darkolivegreen
Zm00001eb106270	NA	turquoise
Zm00001eb106290	NA	orangered4
Zm00001eb106300	NA	plum1
Zm00001eb106310	NA	plum1
Zm00001eb106320	NA	pink
Zm00001eb106330	NA	darkgreen
Zm00001eb106340	NA	turquoise
Zm00001eb106350	NA	black
Zm00001eb106360	NA	midnightblue
Zm00001eb106370	NA	brown4
Zm00001eb106380	NA	skyblue
Zm00001eb106390	NA	skyblue
Zm00001eb106410	NA	skyblue
Zm00001eb106420	NA	yellow
Zm00001eb106430	NA	darkgrey
Zm00001eb106440	NA	darkturquoise
Zm00001eb106450	NA	tan
Zm00001eb106460	NA	blue
Zm00001eb106470	NA	turquoise
Zm00001eb106480	NA	lightcyan
Zm00001eb106490	NA	palevioletred3
Zm00001eb106500	NA	turquoise
Zm00001eb106510	NA	turquoise
Zm00001eb106520	NA	antiquewhite4
Zm00001eb106530	NA	steelblue
Zm00001eb106550	NA	paleturquoise
Zm00001eb106560	NA	red
Zm00001eb106570	NA	thistle
Zm00001eb106580	NA	darkmagenta
Zm00001eb106590	NA	lavenderblush3
Zm00001eb106600	NA	turquoise
Zm00001eb106610	NA	darkseagreen4
Zm00001eb106620	NA	paleturquoise
Zm00001eb106630	NA	midnightblue
Zm00001eb106640	NA	blue
Zm00001eb106650	NA	red
Zm00001eb106660	NA	blue
Zm00001eb106670	NA	lightgreen
Zm00001eb106680	NA	magenta
Zm00001eb106710	NA	black
Zm00001eb106740	NA	darkturquoise
Zm00001eb106750	NA	pink
Zm00001eb106760	NA	pink
Zm00001eb106770	NA	saddlebrown
Zm00001eb106780	NA	turquoise
Zm00001eb106790	NA	lightcyan
Zm00001eb106800	NA	turquoise
Zm00001eb106810	NA	darkgrey
Zm00001eb106820	NA	darkgrey
Zm00001eb106830	NA	darkgrey
Zm00001eb106840	NA	skyblue2
Zm00001eb106850	NA	blue
Zm00001eb106860	NA	blue
Zm00001eb106870	NA	darkolivegreen
Zm00001eb106880	NA	darkolivegreen
Zm00001eb106890	NA	green
Zm00001eb106900	NA	lightyellow
Zm00001eb106910	NA	cyan
Zm00001eb106920	NA	darkolivegreen
Zm00001eb106930	NA	darkolivegreen
Zm00001eb106940	NA	magenta
Zm00001eb106950	NA	blue
Zm00001eb106960	NA	turquoise
Zm00001eb106990	NA	red
Zm00001eb107000	NA	red
Zm00001eb107010	NA	yellow
Zm00001eb107020	NA	black
Zm00001eb107030	NA	turquoise
Zm00001eb107040	NA	darkred
Zm00001eb107050	NA	blue
Zm00001eb107060	NA	green
Zm00001eb107080	NA	violet
Zm00001eb107090	NA	darkorange
Zm00001eb107100	NA	darkorange
Zm00001eb107110	NA	steelblue
Zm00001eb107120	NA	tan
Zm00001eb107130	NA	tan
Zm00001eb107140	NA	skyblue3
Zm00001eb107160	NA	turquoise
Zm00001eb107170	NA	green
Zm00001eb107180	NA	greenyellow
Zm00001eb107190	NA	blue
Zm00001eb107210	NA	violet
Zm00001eb107220	NA	floralwhite
Zm00001eb107230	NA	yellowgreen
Zm00001eb107240	NA	lightcyan
Zm00001eb107250	NA	brown
Zm00001eb107270	NA	red
Zm00001eb107280	NA	blue
Zm00001eb107290	NA	coral1
Zm00001eb107300	NA	mediumorchid
Zm00001eb107310	NA	black
Zm00001eb107320	NA	lightsteelblue1
Zm00001eb107340	NA	coral2
Zm00001eb107350	NA	lightcyan
Zm00001eb107360	NA	lightcyan
Zm00001eb107370	NA	lightsteelblue1
Zm00001eb107380	NA	saddlebrown
Zm00001eb107400	NA	brown
Zm00001eb107420	NA	royalblue
Zm00001eb107430	NA	skyblue3
Zm00001eb107440	NA	magenta
Zm00001eb107450	NA	purple
Zm00001eb107460	NA	purple
Zm00001eb107470	NA	turquoise
Zm00001eb107480	NA	turquoise
Zm00001eb107490	NA	salmon
Zm00001eb107500	NA	white
Zm00001eb107510	NA	darkgrey
Zm00001eb107520	NA	darkgrey
Zm00001eb107530	NA	blue
Zm00001eb107540	NA	orange
Zm00001eb107550	NA	lightsteelblue1
Zm00001eb107560	NA	darkgrey
Zm00001eb107570	NA	lightsteelblue
Zm00001eb107580	NA	purple
Zm00001eb107590	NA	midnightblue
Zm00001eb107600	NA	plum2
Zm00001eb107610	NA	darkseagreen4
Zm00001eb107620	NA	green
Zm00001eb107630	NA	turquoise
Zm00001eb107640	NA	green
Zm00001eb107650	NA	indianred4
Zm00001eb107660	NA	green
Zm00001eb107670	NA	lightyellow
Zm00001eb107690	NA	greenyellow
Zm00001eb107700	NA	midnightblue
Zm00001eb107710	NA	orange
Zm00001eb107720	NA	magenta
Zm00001eb107730	NA	blue
Zm00001eb107740	NA	blue
Zm00001eb107750	NA	violet
Zm00001eb107760	NA	violet
Zm00001eb107790	NA	brown
Zm00001eb107800	NA	pink
Zm00001eb107810	NA	skyblue
Zm00001eb107820	NA	turquoise
Zm00001eb107830	NA	turquoise
Zm00001eb107840	NA	purple
Zm00001eb107850	NA	turquoise
Zm00001eb107860	NA	cyan
Zm00001eb107870	NA	yellowgreen
Zm00001eb107890	NA	red
Zm00001eb107900	NA	violet
Zm00001eb107910	NA	magenta
Zm00001eb107920	NA	magenta
Zm00001eb107930	NA	turquoise
Zm00001eb107940	NA	white
Zm00001eb107950	NA	darkorange
Zm00001eb107960	NA	turquoise
Zm00001eb107970	NA	white
Zm00001eb107980	NA	red
Zm00001eb107990	NA	grey60
Zm00001eb108000	NA	greenyellow
Zm00001eb108010	NA	plum2
Zm00001eb108020	NA	plum2
Zm00001eb108030	NA	green
Zm00001eb108040	NA	darkmagenta
Zm00001eb108050	NA	skyblue3
Zm00001eb108060	NA	brown
Zm00001eb108070	NA	salmon
Zm00001eb108090	NA	plum1
Zm00001eb108100	NA	orange
Zm00001eb108110	NA	purple
Zm00001eb108120	NA	saddlebrown
Zm00001eb108140	NA	floralwhite
Zm00001eb108150	NA	brown
Zm00001eb108160	NA	brown
Zm00001eb108170	NA	white
Zm00001eb108180	NA	turquoise
Zm00001eb108190	NA	salmon
Zm00001eb108210	NA	mediumpurple3
Zm00001eb108220	NA	brown
Zm00001eb108230	NA	darkgrey
Zm00001eb108240	NA	darkolivegreen
Zm00001eb108250	NA	grey60
Zm00001eb108260	NA	firebrick4
Zm00001eb108270	NA	lightyellow
Zm00001eb108280	NA	salmon
Zm00001eb108290	NA	blue
Zm00001eb108300	NA	black
Zm00001eb108320	NA	lightyellow
Zm00001eb108330	NA	turquoise
Zm00001eb108340	NA	darkmagenta
Zm00001eb108350	NA	darkolivegreen
Zm00001eb108360	NA	orange
Zm00001eb108370	NA	pink
Zm00001eb108390	NA	brown
Zm00001eb108400	NA	cyan
Zm00001eb108410	NA	darkgreen
Zm00001eb108420	NA	orange
Zm00001eb108430	NA	brown
Zm00001eb108440	NA	brown
Zm00001eb108460	NA	white
Zm00001eb108470	NA	darkslateblue
Zm00001eb108490	NA	red
Zm00001eb108500	NA	orange
Zm00001eb108510	NA	thistle1
Zm00001eb108520	NA	lightcyan
Zm00001eb108530	NA	blue
Zm00001eb108540	NA	blue
Zm00001eb108550	NA	greenyellow
Zm00001eb108560	NA	blue
Zm00001eb108570	NA	brown
Zm00001eb108590	NA	brown
Zm00001eb108600	NA	lavenderblush3
Zm00001eb108610	NA	brown
Zm00001eb108620	NA	yellow
Zm00001eb108630	NA	thistle2
Zm00001eb108640	NA	darkolivegreen
Zm00001eb108650	NA	orange
Zm00001eb108660	NA	darkolivegreen
Zm00001eb108670	NA	antiquewhite4
Zm00001eb108680	NA	saddlebrown
Zm00001eb108690	NA	brown
Zm00001eb108700	NA	grey
Zm00001eb108710	NA	black
Zm00001eb108720	NA	darkred
Zm00001eb108730	NA	salmon4
Zm00001eb108740	NA	pink
Zm00001eb108760	NA	green
Zm00001eb108780	NA	lightsteelblue1
Zm00001eb108790	NA	pink
Zm00001eb108800	NA	violet
Zm00001eb108820	NA	darkslateblue
Zm00001eb108830	NA	darkgreen
Zm00001eb108840	NA	darkmagenta
Zm00001eb108850	NA	lightcyan
Zm00001eb108880	NA	tan
Zm00001eb108890	NA	white
Zm00001eb108910	NA	yellow
Zm00001eb108920	NA	green
Zm00001eb108930	NA	mediumpurple3
Zm00001eb108940	NA	green
Zm00001eb108950	NA	brown
Zm00001eb108960	NA	orange
Zm00001eb108970	NA	turquoise
Zm00001eb108990	NA	darkolivegreen
Zm00001eb109000	NA	black
Zm00001eb109010	NA	black
Zm00001eb109020	NA	yellow
Zm00001eb109030	NA	steelblue
Zm00001eb109040	NA	magenta
Zm00001eb109050	NA	yellow4
Zm00001eb109070	NA	black
Zm00001eb109080	NA	black
Zm00001eb109090	NA	black
Zm00001eb109100	NA	brown4
Zm00001eb109110	NA	darkolivegreen
Zm00001eb109130	NA	magenta
Zm00001eb109140	NA	brown
Zm00001eb109150	NA	purple
Zm00001eb109160	NA	brown
Zm00001eb109170	NA	brown
Zm00001eb109180	NA	plum2
Zm00001eb109190	NA	darkturquoise
Zm00001eb109200	NA	brown
Zm00001eb109210	NA	turquoise
Zm00001eb109220	NA	turquoise
Zm00001eb109230	NA	turquoise
Zm00001eb109250	NA	grey60
Zm00001eb109260	NA	black
Zm00001eb109270	NA	lightyellow
Zm00001eb109280	NA	white
Zm00001eb109290	NA	white
Zm00001eb109300	NA	green
Zm00001eb109330	NA	steelblue
Zm00001eb109340	NA	steelblue
Zm00001eb109360	NA	blue
Zm00001eb109370	NA	darkorange
Zm00001eb109380	NA	black
Zm00001eb109390	NA	thistle1
Zm00001eb109400	NA	thistle1
Zm00001eb109410	NA	turquoise
Zm00001eb109420	NA	brown
Zm00001eb109430	NA	brown
Zm00001eb109440	NA	green
Zm00001eb109450	NA	yellow
Zm00001eb109460	NA	yellow
Zm00001eb109480	NA	lightgreen
Zm00001eb109490	NA	saddlebrown
Zm00001eb109500	NA	brown
Zm00001eb109510	NA	violet
Zm00001eb109520	NA	lightgreen
Zm00001eb109530	NA	sienna3
Zm00001eb109540	NA	firebrick4
Zm00001eb109550	NA	blue
Zm00001eb109560	NA	darkslateblue
Zm00001eb109590	NA	brown
Zm00001eb109600	NA	blue
Zm00001eb109610	NA	ivory
Zm00001eb109620	NA	red
Zm00001eb109640	NA	lightcyan
Zm00001eb109660	NA	tan
Zm00001eb109670	NA	turquoise
Zm00001eb109680	NA	violet
Zm00001eb109690	NA	lightyellow
Zm00001eb109700	NA	purple
Zm00001eb109710	NA	magenta
Zm00001eb109720	NA	white
Zm00001eb109730	NA	turquoise
Zm00001eb109740	NA	red
Zm00001eb109750	NA	salmon
Zm00001eb109770	NA	sienna3
Zm00001eb109780	NA	midnightblue
Zm00001eb109790	NA	lightyellow
Zm00001eb109800	NA	salmon
Zm00001eb109810	NA	tan
Zm00001eb109820	NA	brown
Zm00001eb109830	NA	steelblue
Zm00001eb109850	NA	salmon
Zm00001eb109860	NA	red
Zm00001eb109870	NA	lavenderblush3
Zm00001eb109880	NA	saddlebrown
Zm00001eb109890	NA	orange
Zm00001eb109910	NA	salmon
Zm00001eb109920	NA	black
Zm00001eb109930	NA	indianred4
Zm00001eb109950	NA	grey60
Zm00001eb109960	NA	grey60
Zm00001eb109970	NA	blue
Zm00001eb109980	NA	blue
Zm00001eb109990	NA	magenta
Zm00001eb110000	NA	red
Zm00001eb110010	NA	turquoise
Zm00001eb110020	NA	lightcyan
Zm00001eb110030	NA	turquoise
Zm00001eb110040	NA	maroon
Zm00001eb110050	NA	palevioletred3
Zm00001eb110060	NA	navajowhite2
Zm00001eb110070	NA	midnightblue
Zm00001eb110080	NA	magenta
Zm00001eb110100	NA	greenyellow
Zm00001eb110110	NA	purple
Zm00001eb110130	NA	grey60
Zm00001eb110140	NA	darkolivegreen
Zm00001eb110150	NA	green
Zm00001eb110160	NA	red
Zm00001eb110200	NA	yellow
Zm00001eb110210	NA	darkred
Zm00001eb110230	NA	darkgrey
Zm00001eb110240	NA	darkolivegreen
Zm00001eb110250	NA	darkorange
Zm00001eb110260	NA	turquoise
Zm00001eb110270	NA	steelblue
Zm00001eb110280	NA	turquoise
Zm00001eb110290	NA	pink
Zm00001eb110300	NA	ivory
Zm00001eb110320	NA	royalblue
Zm00001eb110330	NA	tan
Zm00001eb110340	NA	lightyellow
Zm00001eb110350	NA	blue
Zm00001eb110360	NA	red
Zm00001eb110370	NA	sienna3
Zm00001eb110380	NA	darkturquoise
Zm00001eb110400	NA	orangered4
Zm00001eb110410	NA	turquoise
Zm00001eb110420	NA	turquoise
Zm00001eb110430	NA	darkred
Zm00001eb110440	NA	pink
Zm00001eb110450	NA	turquoise
Zm00001eb110460	NA	darkred
Zm00001eb110470	NA	turquoise
Zm00001eb110480	NA	turquoise
Zm00001eb110490	NA	turquoise
Zm00001eb110500	NA	blue
Zm00001eb110510	NA	magenta
Zm00001eb110520	NA	midnightblue
Zm00001eb110530	NA	floralwhite
Zm00001eb110540	NA	green
Zm00001eb110550	NA	magenta
Zm00001eb110560	NA	magenta
Zm00001eb110570	NA	skyblue1
Zm00001eb110580	NA	darkred
Zm00001eb110590	NA	midnightblue
Zm00001eb110600	NA	pink
Zm00001eb110620	NA	pink
Zm00001eb110630	NA	yellow
Zm00001eb110640	NA	lightpink4
Zm00001eb110650	NA	darkred
Zm00001eb110660	NA	darkmagenta
Zm00001eb110670	NA	darkmagenta
Zm00001eb110690	NA	turquoise
